#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297000_01901	391625.PPSIR1_39435	1.69e-87	293.0	COG1331@1|root,COG1331@2|Bacteria,1MUUT@1224|Proteobacteria,43BWP@68525|delta/epsilon subdivisions,2X77H@28221|Deltaproteobacteria,2YXA7@29|Myxococcales	28221|Deltaproteobacteria	O	Protein of unknown function, DUF255	-	-	-	-	-	-	-	-	-	-	-	-	GlcNAc_2-epim,Thioredox_DsbH
MGYG000297000_01933	1163407.UU7_10366	5.31e-24	103.0	COG0658@1|root,COG2333@1|root,COG0658@2|Bacteria,COG2333@2|Bacteria,1MUKF@1224|Proteobacteria,1RMW6@1236|Gammaproteobacteria,1X47B@135614|Xanthomonadales	135614|Xanthomonadales	S	DNA internalization-related competence protein ComEC Rec2	comA	-	-	ko:K02238	-	M00429	-	-	ko00000,ko00002,ko02044	3.A.11.1,3.A.11.2	-	-	Competence,DUF4131,Lactamase_B
MGYG000297000_01965	797302.Halru_1671	3.51e-37	142.0	COG0451@1|root,arCOG04468@2157|Archaea,2XT9R@28890|Euryarchaeota,23RWQ@183963|Halobacteria	183963|Halobacteria	M	COG0451 Nucleoside-diphosphate-sugar epimerases	-	-	-	-	-	-	-	-	-	-	-	-	Epimerase,GDP_Man_Dehyd
MGYG000297000_01997	1198232.CYCME_0023	5.72e-182	514.0	COG0301@1|root,COG0301@2|Bacteria,1N1R1@1224|Proteobacteria,1T212@1236|Gammaproteobacteria,45ZU6@72273|Thiotrichales	72273|Thiotrichales	H	Thiamine biosynthesis protein (ThiI)	-	-	-	-	-	-	-	-	-	-	-	-	ThiI,tRNA_Me_trans
MGYG000297000_02029	1345697.M493_12250	1.05e-72	229.0	COG1028@1|root,COG1028@2|Bacteria,1TR5M@1239|Firmicutes,4HCD2@91061|Bacilli,1WF10@129337|Geobacillus	91061|Bacilli	IQ	Enoyl-(Acyl carrier protein) reductase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short,adh_short_C2
MGYG000297000_02061	1198232.CYCME_0489	1.76e-148	425.0	COG0803@1|root,COG0803@2|Bacteria,1PQEX@1224|Proteobacteria,1RYA2@1236|Gammaproteobacteria	1236|Gammaproteobacteria	P	periplasmic solute binding protein	znuA	-	-	ko:K02077	-	M00244	-	-	ko00000,ko00002,ko02000	3.A.1.15	-	-	ZnuA
MGYG000297000_02093	438753.AZC_2508	3.17e-99	298.0	COG3777@1|root,COG3777@2|Bacteria,1P96N@1224|Proteobacteria,2TV0U@28211|Alphaproteobacteria,3F12C@335928|Xanthobacteraceae	28211|Alphaproteobacteria	S	N-terminal half of MaoC dehydratase	MA20_04520	-	4.2.1.153	ko:K09709	ko00720,ko01120,ko01200,map00720,map01120,map01200	M00376	R09282	RC02479	ko00000,ko00001,ko00002,ko01000	-	-	-	MaoC_dehydrat_N,MaoC_dehydratas
MGYG000297000_02125	395493.BegalDRAFT_1191	3.68e-53	175.0	2D596@1|root,32TII@2|Bacteria,1N3RK@1224|Proteobacteria,1S867@1236|Gammaproteobacteria,460YQ@72273|Thiotrichales	72273|Thiotrichales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297000_02157	522306.CAP2UW1_1957	1.03e-76	232.0	COG0386@1|root,COG0386@2|Bacteria,1RD1R@1224|Proteobacteria,2VR4K@28216|Betaproteobacteria,1KQR4@119066|unclassified Betaproteobacteria	28216|Betaproteobacteria	O	Glutathione peroxidase	bsaA	-	1.11.1.9	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	-	R00274,R07034,R07035	RC00011,RC00982	ko00000,ko00001,ko01000	-	-	-	GSHPx
MGYG000297000_02190	316055.RPE_3837	5.37e-34	127.0	COG1309@1|root,COG1309@2|Bacteria,1N27W@1224|Proteobacteria,2UBBG@28211|Alphaproteobacteria	28211|Alphaproteobacteria	K	PFAM regulatory protein TetR	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
MGYG000297000_02222	314345.SPV1_02177	3.43e-30	110.0	COG0789@1|root,COG0789@2|Bacteria,1N9MT@1224|Proteobacteria	1224|Proteobacteria	K	MerR HTH family regulatory protein	cbpM	-	-	ko:K18997	-	-	-	-	ko00000,ko03036	-	-	-	MerR_2
MGYG000297000_02286	323261.Noc_0585	1.1e-52	173.0	COG0394@1|root,COG0394@2|Bacteria,1MWYQ@1224|Proteobacteria,1S2YD@1236|Gammaproteobacteria,1WY4X@135613|Chromatiales	135613|Chromatiales	T	low molecular weight	-	-	1.20.4.1	ko:K03741,ko:K03892	-	-	-	-	ko00000,ko01000,ko03000	-	-	-	HTH_5,LMWPc
MGYG000297000_02318	1333856.L686_17840	1.58e-38	133.0	COG2832@1|root,COG2832@2|Bacteria,1N7BI@1224|Proteobacteria,1TAUG@1236|Gammaproteobacteria,1Z2XG@136846|Pseudomonas stutzeri group	1236|Gammaproteobacteria	S	protein conserved in bacteria	-	-	-	ko:K09790	-	-	-	-	ko00000	-	-	-	DUF454
MGYG000297000_02353	748658.KB907319_gene750	3.92e-25	99.4	COG0239@1|root,COG0239@2|Bacteria,1MZNH@1224|Proteobacteria,1S8RQ@1236|Gammaproteobacteria,1WZ4Z@135613|Chromatiales	135613|Chromatiales	D	Important for reducing fluoride concentration in the cell, thus reducing its toxicity	crcB	-	-	ko:K06199	-	-	-	-	ko00000,ko02000	1.A.43.1,1.A.43.2,1.A.43.3	-	-	CRCB
MGYG000297000_02417	1177181.T9A_02281	1.31e-55	177.0	COG1981@1|root,COG1981@2|Bacteria,1RHGS@1224|Proteobacteria,1S5XY@1236|Gammaproteobacteria,1XJHW@135619|Oceanospirillales	135619|Oceanospirillales	S	membrane	-	-	-	ko:K08973	-	-	-	-	ko00000	-	-	-	UPF0093
MGYG000297000_02449	1198232.CYCME_0222	4.86e-113	349.0	28H52@1|root,2Z7HQ@2|Bacteria,1MXTF@1224|Proteobacteria,1RN8H@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	Protein of unknown function (DUF1329)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1329
MGYG000297000_02481	1049564.TevJSym_ad00200	4.74e-73	229.0	COG0631@1|root,COG0631@2|Bacteria,1R7UF@1224|Proteobacteria,1S4U5@1236|Gammaproteobacteria,1JBTQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	T	Serine/threonine phosphatases, family 2C, catalytic domain	-	-	3.1.3.16	ko:K01090,ko:K11890,ko:K20074	ko02025,map02025	-	-	-	ko00000,ko00001,ko01000,ko01009,ko02044	-	-	-	DUF2094,PP2C,PP2C_2
MGYG000297000_02514	91464.S7335_1094	1.68e-33	121.0	COG0599@1|root,COG0599@2|Bacteria,1G6DQ@1117|Cyanobacteria,1H0P3@1129|Synechococcus	1117|Cyanobacteria	S	homolog of gamma-carboxymuconolactone decarboxylase subunit	-	-	4.1.1.44	ko:K01607	ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220	-	R03470	RC00938	ko00000,ko00001,ko01000	-	-	-	CMD
MGYG000297000_02546	1198232.CYCME_2293	1.7e-177	507.0	COG2848@1|root,COG2848@2|Bacteria,1NAFG@1224|Proteobacteria,1RPWX@1236|Gammaproteobacteria,462XW@72273|Thiotrichales	72273|Thiotrichales	S	Uncharacterised ACR (DUF711)	-	-	-	ko:K09157	-	-	-	-	ko00000	-	-	-	DUF711
MGYG000297000_02579	1198232.CYCME_0672	1.25e-38	134.0	2E6RV@1|root,331BZ@2|Bacteria,1N8ES@1224|Proteobacteria,1SGGP@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	BphX-like	-	-	-	-	-	-	-	-	-	-	-	-	BphX
MGYG000297000_02611	247639.MGP2080_00275	5.25e-70	221.0	COG0811@1|root,COG0811@2|Bacteria,1NCWW@1224|Proteobacteria,1RMD4@1236|Gammaproteobacteria	1236|Gammaproteobacteria	U	MotA TolQ ExbB proton channel	tolQ	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0015893,GO:0016020,GO:0016021,GO:0017038,GO:0030313,GO:0031224,GO:0031226,GO:0031975,GO:0032153,GO:0033036,GO:0042221,GO:0042493,GO:0042886,GO:0042891,GO:0043213,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0050896,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944	-	ko:K03562	ko01120,map01120	-	-	-	ko00000,ko02000	1.A.30.2.2	-	-	MotA_ExbB
MGYG000297000_02643	1121405.dsmv_1266	7.37e-27	98.2	COG0401@1|root,COG0401@2|Bacteria,1N7K3@1224|Proteobacteria,42V3U@68525|delta/epsilon subdivisions,2WRBV@28221|Deltaproteobacteria	28221|Deltaproteobacteria	S	Proteolipid membrane potential modulator	-	-	-	-	-	-	-	-	-	-	-	-	Pmp3
MGYG000297000_02676	1274374.CBLK010000066_gene1526	2.68e-20	100.0	COG0477@1|root,COG2814@2|Bacteria,1TWWZ@1239|Firmicutes,4HEV3@91061|Bacilli,26YBN@186822|Paenibacillaceae	91061|Bacilli	EGP	MFS_1 like family	yxlH	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008150,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	-	-	-	-	-	-	-	-	-	MFS_1,MFS_1_like,Sugar_tr
MGYG000297000_02711	1218103.CIN01S_11_00600	4.59e-50	172.0	COG0596@1|root,COG0596@2|Bacteria,4NFIB@976|Bacteroidetes,1HZHK@117743|Flavobacteriia,3ZUIJ@59732|Chryseobacterium	976|Bacteroidetes	S	Alpha/beta hydrolase family	rsbQ	-	-	ko:K19707	-	-	-	-	ko00000,ko03021	-	-	-	Abhydrolase_1,Abhydrolase_4,Abhydrolase_6
MGYG000297000_02744	1122134.KB893651_gene1991	5.17e-57	187.0	COG2945@1|root,COG2945@2|Bacteria,1MUDY@1224|Proteobacteria,1S4MG@1236|Gammaproteobacteria,1XS83@135619|Oceanospirillales	135619|Oceanospirillales	S	Serine aminopeptidase, S33	-	-	-	ko:K07018	-	-	-	-	ko00000	-	-	-	Hydrolase_4
MGYG000297000_02779	391615.ABSJ01000037_gene865	7.41e-58	181.0	2CGCG@1|root,33J0P@2|Bacteria,1NKJR@1224|Proteobacteria,1SIAX@1236|Gammaproteobacteria,1JBHF@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297000_02811	857087.Metme_3436	0.0	1235.0	COG1251@1|root,COG1251@2|Bacteria,1MW58@1224|Proteobacteria,1RNGY@1236|Gammaproteobacteria,1XDM1@135618|Methylococcales	135618|Methylococcales	C	Belongs to the nitrite and sulfite reductase 4Fe-4S domain family	-	-	1.7.1.15	ko:K00362	ko00910,ko01120,map00910,map01120	M00530	R00787	RC00176	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer2_BFD,NIR_SIR,NIR_SIR_ferr,Pyr_redox_2
MGYG000297000_02843	1123368.AUIS01000007_gene2733	1.44e-95	308.0	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,2NBWY@225057|Acidithiobacillales	225057|Acidithiobacillales	V	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	-	-	-	ko:K03296	-	-	-	-	ko00000	2.A.6.2	-	-	ACR_tran
MGYG000297000_02875	1122603.ATVI01000009_gene2639	7.04e-247	697.0	COG0129@1|root,COG0129@2|Bacteria,1MU3T@1224|Proteobacteria,1RMNA@1236|Gammaproteobacteria,1X32C@135614|Xanthomonadales	135614|Xanthomonadales	EG	Belongs to the IlvD Edd family	edd	-	4.2.1.12	ko:K01690	ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200	M00008	R02036	RC00543	ko00000,ko00001,ko00002,ko01000	-	-	-	ILVD_EDD
MGYG000297000_02907	344747.PM8797T_07674	6.89e-87	269.0	COG0714@1|root,COG0714@2|Bacteria,2IX1F@203682|Planctomycetes	203682|Planctomycetes	S	ATPase associated with	-	-	-	-	-	-	-	-	-	-	-	-	AAA_3
MGYG000297000_00058	1168065.DOK_10351	3.66e-228	637.0	COG1219@1|root,COG1219@2|Bacteria,1MVQK@1224|Proteobacteria,1RN9N@1236|Gammaproteobacteria,1J4N7@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	GO:0000166,GO:0000502,GO:0002020,GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009376,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0019899,GO:0019904,GO:0030163,GO:0030164,GO:0030554,GO:0031597,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0035639,GO:0036094,GO:0042623,GO:0042802,GO:0043167,GO:0043168,GO:0043170,GO:0043335,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051301,GO:0051704,GO:0070011,GO:0071704,GO:0097159,GO:0097367,GO:0097718,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1904949,GO:1905368,GO:1905369	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
MGYG000297000_00090	426117.M446_1324	4.37e-168	486.0	COG4638@1|root,COG4638@2|Bacteria,1N6MJ@1224|Proteobacteria,2TVEE@28211|Alphaproteobacteria,1JZ5H@119045|Methylobacteriaceae	28211|Alphaproteobacteria	C	TIGRFAM benzoate 1,2-dioxygenase, large subunit	cbdA	-	1.14.12.10	ko:K00479,ko:K05549	ko00362,ko00364,ko00622,ko01100,ko01120,ko01220,map00362,map00364,map00622,map01100,map01120,map01220	M00551	R05290,R05291,R05428,R05621,R05622,R05665,R08100,R08101,R08108,R08109,R08110	RC00270,RC01378,RC01450,RC01910	br01602,ko00000,ko00001,ko00002,ko01000	-	-	-	Rieske,Ring_hydroxyl_A
MGYG000297000_00123	1198232.CYCME_2431	7.83e-36	131.0	2E5B0@1|root,33033@2|Bacteria,1ND0X@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297000_00155	1049564.TevJSym_af00450	8.14e-172	516.0	COG0642@1|root,COG0745@1|root,COG0745@2|Bacteria,COG2205@2|Bacteria,1NRP8@1224|Proteobacteria,1SKTW@1236|Gammaproteobacteria,1J4R0@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	T	COG0642 Signal transduction histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	CHASE,CHASE5,CHASE8,GAF,HAMP,HATPase_c,HisKA,Hpt,MASE3,PAS,PAS_3,PAS_4,PAS_8,PAS_9,Response_reg,dCache_1
MGYG000297000_00188	1198232.CYCME_1622	1.35e-63	201.0	COG5517@1|root,COG5517@2|Bacteria,1RANS@1224|Proteobacteria,1T1EB@1236|Gammaproteobacteria	1236|Gammaproteobacteria	Q	Part of the multicomponent 3-phenylpropionate dioxygenase. Converts 3-phenylpropionic acid (PP) and cinnamic acid (CI) into 3-phenylpropionate-dihydrodiol (PP-dihydrodiol) and cinnamic acid-dihydrodiol (CI-dihydrodiol), respectively	hcaF	GO:0006082,GO:0006725,GO:0006805,GO:0008150,GO:0008152,GO:0009056,GO:0009410,GO:0009987,GO:0016054,GO:0016999,GO:0017001,GO:0017144,GO:0018962,GO:0019380,GO:0019439,GO:0019752,GO:0032787,GO:0042178,GO:0042221,GO:0042537,GO:0043436,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0050896,GO:0051716,GO:0070887,GO:0071466,GO:0071704,GO:0072329,GO:1901360,GO:1901361,GO:1901575	1.14.12.19	ko:K05709	ko00360,ko01120,ko01220,map00360,map01120,map01220	M00545	R06782,R06783	RC00098	br01602,ko00000,ko00001,ko00002,ko01000	-	-	iEC042_1314.EC042_2743	Ring_hydroxyl_B
MGYG000297000_00220	1042375.AFPL01000026_gene3525	4.83e-42	147.0	COG0101@1|root,COG0101@2|Bacteria,1MUYI@1224|Proteobacteria,1RMK2@1236|Gammaproteobacteria,464DE@72275|Alteromonadaceae	1236|Gammaproteobacteria	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	GO:0000049,GO:0001522,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0031119,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
MGYG000297000_00252	314278.NB231_05601	3.65e-106	325.0	COG0772@1|root,COG0772@2|Bacteria,1MVDB@1224|Proteobacteria,1RMIV@1236|Gammaproteobacteria,1WWCK@135613|Chromatiales	135613|Chromatiales	M	Peptidoglycan polymerase that is essential for cell division	ftsW	-	-	ko:K03588	ko04112,map04112	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.103.1	-	-	FTSW_RODA_SPOVE
MGYG000297000_00284	1236959.BAMT01000006_gene307	1.01e-16	76.3	COG3027@1|root,COG3027@2|Bacteria,1N6YN@1224|Proteobacteria,2VUY2@28216|Betaproteobacteria,2KP3Q@206350|Nitrosomonadales	206350|Nitrosomonadales	D	Cell division protein ZapA	-	-	-	ko:K09888	-	-	-	-	ko00000,ko03036	-	-	-	ZapA
MGYG000297000_00316	702113.PP1Y_AT31122	3.92e-157	449.0	COG0329@1|root,COG0329@2|Bacteria,1NEJ4@1224|Proteobacteria,2UIK3@28211|Alphaproteobacteria,2KE7X@204457|Sphingomonadales	204457|Sphingomonadales	EM	Belongs to the DapA family	-	-	4.3.3.7	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R10147	RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
MGYG000297000_00348	1472716.KBK24_0116260	7.04e-98	304.0	COG4638@1|root,COG4638@2|Bacteria,1NTEB@1224|Proteobacteria,2WDEM@28216|Betaproteobacteria,1K6ZN@119060|Burkholderiaceae	28216|Betaproteobacteria	P	Ring hydroxylating alpha subunit (catalytic domain)	-	-	-	-	-	-	-	-	-	-	-	-	Rieske,Ring_hydroxyl_A
MGYG000297000_00380	1380394.JADL01000004_gene5721	3.34e-90	275.0	COG2175@1|root,COG2175@2|Bacteria,1MV5K@1224|Proteobacteria,2TQTZ@28211|Alphaproteobacteria,2JSGW@204441|Rhodospirillales	204441|Rhodospirillales	Q	Taurine catabolism dioxygenase TauD, TfdA family	tauD	-	1.14.11.17	ko:K03119,ko:K22303	ko00430,ko00920,map00430,map00920	-	R05320	RC01331	ko00000,ko00001,ko01000	-	-	-	TauD
MGYG000297000_00412	157783.LK03_07825	3.18e-36	125.0	COG0199@1|root,COG0199@2|Bacteria,1MZDT@1224|Proteobacteria,1S62N@1236|Gammaproteobacteria	1236|Gammaproteobacteria	J	Binds 16S rRNA, required for the assembly of 30S particles and may also be responsible for determining the conformation of the 16S rRNA at the A site	rpsN	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02954	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S14
MGYG000297000_00444	1280953.HOC_16790	7.1e-107	322.0	COG1995@1|root,COG1995@2|Bacteria,1MXGJ@1224|Proteobacteria,2U42N@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	Belongs to the PdxA family	-	-	1.1.1.408,1.1.1.409	ko:K22024	-	-	-	-	ko00000,ko01000	-	-	-	PdxA
MGYG000297000_00476	754476.Q7A_1429	9.68e-28	110.0	COG0489@1|root,COG0489@2|Bacteria	2|Bacteria	D	protein tyrosine kinase activity	-	-	-	-	-	-	-	-	-	-	-	-	AAA_31,CBP_BcsQ,CbiA,GNVR,Wzz
MGYG000297000_00508	1134474.O59_001444	2.41e-129	409.0	COG0515@1|root,COG1262@1|root,COG0515@2|Bacteria,COG1262@2|Bacteria,1NQ5K@1224|Proteobacteria,1T4K6@1236|Gammaproteobacteria,1FGY3@10|Cellvibrio	1236|Gammaproteobacteria	KLT	Sulfatase-modifying factor enzyme 1	ppkA	-	2.7.11.1	ko:K11912	ko02025,ko03070,map02025,map03070	-	-	-	ko00000,ko00001,ko01000,ko01001,ko02044	-	-	-	FGE-sulfatase,PEGA,Pkinase
MGYG000297000_00540	866895.HBHAL_4431	3.54e-12	76.3	COG2244@1|root,COG2244@2|Bacteria,1UXZ7@1239|Firmicutes,4HGGI@91061|Bacilli,3NG42@45667|Halobacillus	91061|Bacilli	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_6,Polysacc_synt,Polysacc_synt_3
MGYG000297000_00573	472759.Nhal_3271	7.39e-118	360.0	COG1086@1|root,COG2148@1|root,COG1086@2|Bacteria,COG2148@2|Bacteria,1MV6W@1224|Proteobacteria,1RMMN@1236|Gammaproteobacteria,1WWWA@135613|Chromatiales	135613|Chromatiales	M	Sugar transferase	-	-	-	-	-	-	-	-	-	-	-	-	Bac_transf,CoA_binding_3
MGYG000297000_00607	519989.ECTPHS_13420	0.0	974.0	COG0556@1|root,COG0556@2|Bacteria,1MUFK@1224|Proteobacteria,1RN6Z@1236|Gammaproteobacteria,1WW4U@135613|Chromatiales	135613|Chromatiales	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage	uvrB	-	-	ko:K03702	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	Helicase_C,ResIII,UVR,UvrB
MGYG000297000_00640	522306.CAP2UW1_0285	1.38e-96	291.0	COG0169@1|root,COG0169@2|Bacteria,1MVH4@1224|Proteobacteria,2VHHC@28216|Betaproteobacteria,1KPZ6@119066|unclassified Betaproteobacteria	28216|Betaproteobacteria	E	Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)	aroE	GO:0000003,GO:0003006,GO:0003674,GO:0003824,GO:0004764,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009790,GO:0009791,GO:0009793,GO:0009987,GO:0010154,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0022414,GO:0032501,GO:0032502,GO:0032787,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046417,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0055114,GO:0061458,GO:0071704,GO:1901576,GO:1901615	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_DH,Shikimate_dh_N
MGYG000297000_00672	1042375.AFPL01000013_gene2434	1.05e-175	535.0	COG0025@1|root,COG0664@1|root,COG0025@2|Bacteria,COG0664@2|Bacteria,1MW5T@1224|Proteobacteria,1RPH6@1236|Gammaproteobacteria,467E9@72275|Alteromonadaceae	1236|Gammaproteobacteria	P	COG0025 NhaP-type Na H and K H antiporters	-	-	-	ko:K03316	-	-	-	-	ko00000	2.A.36	-	-	Na_H_Exchanger,cNMP_binding
MGYG000297000_00705	748658.KB907313_gene2040	1.21e-222	641.0	COG0542@1|root,COG0542@2|Bacteria,1MURH@1224|Proteobacteria,1RN55@1236|Gammaproteobacteria,1WWC8@135613|Chromatiales	135613|Chromatiales	O	Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE	clpB	-	-	ko:K03695	ko04213,map04213	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA,AAA_2,ClpB_D2-small,Clp_N,LAGLIDADG_3
MGYG000297000_00737	637390.AFOH01000119_gene361	3.96e-15	77.4	COG2840@1|root,COG2840@2|Bacteria,1MVS6@1224|Proteobacteria,1RPXD@1236|Gammaproteobacteria,2NCWH@225057|Acidithiobacillales	225057|Acidithiobacillales	S	Smr domain	-	-	-	-	-	-	-	-	-	-	-	-	Smr
MGYG000297000_00769	323261.Noc_2200	2.37e-86	267.0	COG1073@1|root,COG1073@2|Bacteria,1RFAF@1224|Proteobacteria,1S2YT@1236|Gammaproteobacteria,1X2AF@135613|Chromatiales	135613|Chromatiales	S	Prolyl oligopeptidase family	-	-	-	ko:K06889	-	-	-	-	ko00000	-	-	-	Hydrolase_4
MGYG000297000_00801	1232410.KI421424_gene1772	6.3e-53	189.0	COG4269@1|root,COG4269@2|Bacteria,1MW5P@1224|Proteobacteria,42R97@68525|delta/epsilon subdivisions,2WMRA@28221|Deltaproteobacteria,43TIH@69541|Desulfuromonadales	28221|Deltaproteobacteria	S	Bacterial protein of unknown function (DUF898)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4339,DUF898,zinc_ribbon_4
