#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297002_00438	1051501.AYTL01000027_gene1177	6.15e-73	229.0	COG1028@1|root,COG1028@2|Bacteria,1TP76@1239|Firmicutes,4HAA6@91061|Bacilli,1ZCDY@1386|Bacillus	91061|Bacilli	IQ	reductase	fabG	GO:0000166,GO:0003674,GO:0003824,GO:0004312,GO:0004316,GO:0005488,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0030497,GO:0032787,GO:0036094,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0046394,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0072330,GO:0097159,GO:1901265,GO:1901363,GO:1901576	1.1.1.100	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	M00083,M00572	R04533,R04534,R04536,R04543,R04566,R04953,R04964,R07759,R07763,R10116,R10120,R11671	RC00029,RC00117	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	iYO844.BSU15910	adh_short,adh_short_C2
MGYG000297002_00502	412965.COSY_0954	1.76e-115	339.0	COG0061@1|root,COG0061@2|Bacteria,1MUBC@1224|Proteobacteria,1RP84@1236|Gammaproteobacteria,1JA0N@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP	nadK	GO:0000166,GO:0003674,GO:0003824,GO:0003951,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006741,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046496,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0051287,GO:0055086,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:0097367,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.7.1.23	ko:K00858	ko00760,ko01100,map00760,map01100	-	R00104	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	iEcSMS35_1347.EcSMS35_2767	NAD_kinase
MGYG000297002_00534	413404.Rmag_0671	1.02e-203	575.0	COG0124@1|root,COG0124@2|Bacteria,1MV2K@1224|Proteobacteria,1RPHI@1236|Gammaproteobacteria,1J4C1@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	histidyl-tRNA synthetase	hisS	GO:0003674,GO:0003824,GO:0004812,GO:0004821,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006427,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iE2348C_1286.E2348C_2797,iECNA114_1301.ECNA114_2592,iECSF_1327.ECSF_2358	HGTP_anticodon,tRNA-synt_His
MGYG000297002_01539	1028800.RG540_CH23550	9.23e-81	262.0	COG1414@1|root,COG3386@1|root,COG1414@2|Bacteria,COG3386@2|Bacteria,1MUNW@1224|Proteobacteria,2TS5Y@28211|Alphaproteobacteria,4BBBJ@82115|Rhizobiaceae	28211|Alphaproteobacteria	K	transcriptional regulator	-	-	-	ko:K13641	-	-	-	-	ko00000,ko03000	-	-	-	HTH_IclR,IclR,SGL
MGYG000297002_00841	439493.PB7211_392	1.44e-88	260.0	COG4766@1|root,COG4766@2|Bacteria,1R6MF@1224|Proteobacteria,2UB7G@28211|Alphaproteobacteria	28211|Alphaproteobacteria	E	Ethanolamine utilisation protein EutQ	-	-	-	-	-	-	-	-	-	-	-	-	EutQ
MGYG000297002_00059	319003.Bra1253DRAFT_05883	6.19e-38	139.0	COG1414@1|root,COG1414@2|Bacteria,1R7X4@1224|Proteobacteria,2U2C8@28211|Alphaproteobacteria,3JS96@41294|Bradyrhizobiaceae	28211|Alphaproteobacteria	K	helix_turn_helix isocitrate lyase regulation	-	-	-	-	-	-	-	-	-	-	-	-	HTH_IclR,IclR
MGYG000297002_00091	412965.COSY_0488	4.03e-122	362.0	COG3705@1|root,COG3705@2|Bacteria,1MWIG@1224|Proteobacteria,1RPRQ@1236|Gammaproteobacteria,1J4S0@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Required for the first step of histidine biosynthesis. May allow the feedback regulation of ATP phosphoribosyltransferase activity by histidine	hisZ	-	-	ko:K02502	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R01071	RC02819,RC03200	ko00000,ko00001,ko00002	-	-	-	Band_7,tRNA-synt_His
MGYG000297002_00123	1400525.JNIU01000001_gene606	9.21e-47	153.0	COG0662@1|root,COG0662@2|Bacteria,1NAQ7@1224|Proteobacteria,2UG8T@28211|Alphaproteobacteria	28211|Alphaproteobacteria	G	ChrR Cupin-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_7
MGYG000297002_00155	1121374.KB891591_gene3453	7.04e-45	152.0	COG1495@1|root,COG1495@2|Bacteria,1RIJE@1224|Proteobacteria,1S6WD@1236|Gammaproteobacteria	1236|Gammaproteobacteria	O	Required for disulfide bond formation in some periplasmic proteins. Acts by oxidizing the DsbA protein	dsbB	-	-	ko:K03611	-	-	-	-	ko00000,ko03110	5.A.2.1	-	-	DsbB
MGYG000297002_00219	413404.Rmag_0797	8.92e-270	758.0	COG0768@1|root,COG0768@2|Bacteria,1MV8C@1224|Proteobacteria,1RN9H@1236|Gammaproteobacteria,1J4EU@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	M	Catalyzes cross-linking of the peptidoglycan cell wall	mrdA	GO:0000270,GO:0003674,GO:0003824,GO:0004180,GO:0004185,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008360,GO:0008658,GO:0009002,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0016787,GO:0017171,GO:0019538,GO:0022603,GO:0022604,GO:0030203,GO:0031224,GO:0031226,GO:0031406,GO:0033218,GO:0033293,GO:0034645,GO:0036094,GO:0042221,GO:0042493,GO:0042546,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044425,GO:0044459,GO:0044464,GO:0045229,GO:0046677,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0065007,GO:0065008,GO:0070008,GO:0070011,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0071972,GO:0097159,GO:0140096,GO:1901135,GO:1901137,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901681	3.4.16.4	ko:K05515	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01000,ko01011	-	-	iEcE24377_1341.EcE24377A_0661,iPC815.YPO2604	PBP_dimer,Transpeptidase
MGYG000297002_00251	412965.COSY_0708	4.69e-154	439.0	COG0031@1|root,COG0031@2|Bacteria,1MUBE@1224|Proteobacteria,1RN6J@1236|Gammaproteobacteria,1J502@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysM	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0004124,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006534,GO:0006535,GO:0006563,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0016829,GO:0016846,GO:0019344,GO:0019752,GO:0019842,GO:0030170,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0080146,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.5.1.47	ko:K12339	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03132,R03601,R04859	RC00020,RC02814,RC02821,RC02876	ko00000,ko00001,ko00002,ko01000	-	-	iECP_1309.ECP_2444	PALP
MGYG000297002_00283	412965.COSY_0903	5.4e-34	119.0	COG1862@1|root,COG1862@2|Bacteria,1MZT2@1224|Proteobacteria,1S9NV@1236|Gammaproteobacteria,1JB9D@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	U	Preprotein translocase subunit	yajC	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0031522,GO:0032991,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	ko:K03210	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	YajC
MGYG000297002_00315	911045.PSE_1387	1.22e-151	460.0	COG3525@1|root,COG3525@2|Bacteria,1MVDE@1224|Proteobacteria,2TSK6@28211|Alphaproteobacteria	28211|Alphaproteobacteria	G	beta-N-acetylhexosaminidase	hexA	-	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	CHB_HEX_C,Glyco_hydro_20,Glyco_hydro_20b
MGYG000297002_00379	412965.COSY_0282	4.58e-121	356.0	COG0275@1|root,COG0275@2|Bacteria,1MUT4@1224|Proteobacteria,1RM7M@1236|Gammaproteobacteria,1J4C3@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA	rsmH	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016434,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070475,GO:0071424,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.199	ko:K03438	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	FtsL,Methyltransf_5,MraZ
MGYG000297002_00444	1123518.ARWI01000001_gene1616	2.07e-36	128.0	COG2010@1|root,COG2010@2|Bacteria,1RGXM@1224|Proteobacteria,1S976@1236|Gammaproteobacteria	1236|Gammaproteobacteria	C	Cytochrome c	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_C,Cytochrome_CBB3
MGYG000297002_00540	314231.FP2506_00975	3.35e-85	273.0	COG0665@1|root,COG0665@2|Bacteria,1MVIZ@1224|Proteobacteria,2TSQI@28211|Alphaproteobacteria,2PJ0V@255475|Aurantimonadaceae	28211|Alphaproteobacteria	C	FAD dependent oxidoreductase	-	-	1.4.5.1	ko:K00285	ko00360,map00360	-	R01374,R09493	RC00006,RC00025	ko00000,ko00001,ko01000	-	-	-	DAO
MGYG000297002_00574	412965.COSY_0849	1e-110	321.0	COG0131@1|root,COG0131@2|Bacteria,1MWBS@1224|Proteobacteria,1RPA9@1236|Gammaproteobacteria,1J4W9@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Imidazoleglycerol-phosphate dehydratase	hisB	GO:0000105,GO:0003674,GO:0003824,GO:0004401,GO:0004424,GO:0005488,GO:0005515,GO:0006082,GO:0006520,GO:0006547,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009987,GO:0016053,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0016829,GO:0016835,GO:0016836,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042578,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0052803,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	3.1.3.15,4.2.1.19	ko:K01089,ko:K01693	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03013,R03457	RC00017,RC00932	ko00000,ko00001,ko00002,ko01000	-	-	iECO111_1330.ECO111_2746,iECS88_1305.ECS88_2121,iJN746.PP_0289,iUMNK88_1353.UMNK88_2570	HAD_2,Hydrolase_like,IGPD,PNK3P
MGYG000297002_00606	717774.Marme_0518	3.25e-136	397.0	COG1744@1|root,COG1744@2|Bacteria,1NGHH@1224|Proteobacteria,1T1CE@1236|Gammaproteobacteria,1XIXE@135619|Oceanospirillales	135619|Oceanospirillales	S	PFAM Basic membrane lipoprotein	-	-	-	ko:K07335	-	-	-	-	ko00000	-	-	-	Bmp
MGYG000297002_00638	314345.SPV1_09363	1.12e-63	209.0	COG0583@1|root,COG0583@2|Bacteria,1MZTA@1224|Proteobacteria	1224|Proteobacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
MGYG000297002_00670	1479235.KK366039_gene467	3.52e-35	135.0	COG1737@1|root,COG1737@2|Bacteria,1MW2B@1224|Proteobacteria,1RS6K@1236|Gammaproteobacteria	1236|Gammaproteobacteria	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_6,SIS
MGYG000297002_00704	412965.COSY_0317	1.24e-63	206.0	COG0354@1|root,COG0354@2|Bacteria	2|Bacteria	S	folic acid binding	ygfZ	-	-	ko:K06980,ko:K22073	-	-	-	-	ko00000,ko01000,ko03016,ko03029	-	-	-	GCV_T,GCV_T_C,TPR_16,TPR_19,TPR_6,TPR_8
MGYG000297002_00736	413404.Rmag_0415	2.26e-105	313.0	COG0413@1|root,COG0413@2|Bacteria,1MU3B@1224|Proteobacteria,1RM8D@1236|Gammaproteobacteria,1J4P1@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	GO:0000287,GO:0003674,GO:0003824,GO:0003864,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006573,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016740,GO:0016741,GO:0016742,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0042364,GO:0042398,GO:0042802,GO:0043167,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0072330,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.1.2.11	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R01226	RC00022,RC00200	ko00000,ko00001,ko00002,ko01000	-	-	iB21_1397.B21_00132,iE2348C_1286.E2348C_0137,iECBD_1354.ECBD_3485,iECB_1328.ECB_00133,iECD_1391.ECD_00133,iPC815.YPO3401	Pantoate_ligase,Pantoate_transf
MGYG000297002_00768	412965.COSY_0348	4.15e-76	234.0	COG0632@1|root,COG0632@2|Bacteria,1MWJR@1224|Proteobacteria,1RMET@1236|Gammaproteobacteria,1J5QQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	ruvA	GO:0000217,GO:0000400,GO:0000725,GO:0003674,GO:0003676,GO:0003677,GO:0003678,GO:0003824,GO:0004386,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007154,GO:0008150,GO:0008152,GO:0009314,GO:0009378,GO:0009379,GO:0009432,GO:0009605,GO:0009628,GO:0009987,GO:0009991,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0022607,GO:0031668,GO:0032392,GO:0032508,GO:0032991,GO:0033202,GO:0033554,GO:0034641,GO:0042802,GO:0043170,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0048476,GO:0050896,GO:0051259,GO:0051260,GO:0051262,GO:0051276,GO:0051289,GO:0051716,GO:0065003,GO:0071103,GO:0071496,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:0140097,GO:1901360,GO:1901363,GO:1902494	3.6.4.12	ko:K03550	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	HHH_5,RuvA_C,RuvA_N
MGYG000297002_00800	1380391.JIAS01000011_gene5160	2.56e-82	255.0	COG2218@1|root,COG2218@2|Bacteria,1R72M@1224|Proteobacteria,2U133@28211|Alphaproteobacteria	28211|Alphaproteobacteria	C	GXGXG motif	-	-	2.1.1.21	ko:K22082	ko00680,ko01120,map00680,map01120	-	R01586	RC00554	ko00000,ko00001,ko01000	-	-	-	GXGXG
MGYG000297002_00832	477228.YO5_14510	8.3e-42	143.0	COG2020@1|root,COG2020@2|Bacteria,1MZ7S@1224|Proteobacteria,1S8Y4@1236|Gammaproteobacteria,1Z1Z2@136846|Pseudomonas stutzeri group	1236|Gammaproteobacteria	O	protein-S-isoprenylcysteine methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	PEMT
MGYG000297002_00864	412965.COSY_0510	3.92e-106	316.0	COG1043@1|root,COG1043@2|Bacteria,1MUHQ@1224|Proteobacteria,1RPHB@1236|Gammaproteobacteria,1J554@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	M	Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxA	-	2.3.1.129	ko:K00677	ko00540,ko01100,ko01503,map00540,map01100,map01503	M00060	R04567	RC00039,RC00055	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Acetyltransf_11,Hexapep
MGYG000297002_01589	413404.Rmag_0994	3.55e-43	141.0	COG0227@1|root,COG0227@2|Bacteria,1MZ57@1224|Proteobacteria,1S8UG@1236|Gammaproteobacteria,1J6PJ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Belongs to the bacterial ribosomal protein bL28 family	rpmB	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02902	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L28
MGYG000297002_00499	1002672.SAR11G3_00846	2.07e-176	503.0	COG1932@1|root,COG1932@2|Bacteria,1MUB5@1224|Proteobacteria,2TSHT@28211|Alphaproteobacteria,4BPA9@82117|unclassified Alphaproteobacteria	28211|Alphaproteobacteria	EH	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine	serC	-	2.6.1.52	ko:K00831	ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230	M00020,M00124	R04173,R05085	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_5
MGYG000297002_00835	1172185.KB911509_gene255	5.18e-257	711.0	COG0069@1|root,COG0069@2|Bacteria,2GME2@201174|Actinobacteria,4FXEY@85025|Nocardiaceae	201174|Actinobacteria	E	Belongs to the glutamate synthase family	gltB_3	-	2.1.1.21	ko:K22083	ko00680,ko01120,map00680,map01120	-	R01586	RC00554	ko00000,ko00001,ko01000	-	-	-	Fer4,Fer4_9,Glu_syn_central,Glu_synthase
MGYG000297002_01259	247633.GP2143_05675	0.0	1361.0	COG0404@1|root,COG0665@1|root,COG0404@2|Bacteria,COG0665@2|Bacteria,1MUXJ@1224|Proteobacteria,1RYWP@1236|Gammaproteobacteria,1J7MK@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	COG0665 Glycine D-amino acid oxidases (deaminating)	-	-	-	-	-	-	-	-	-	-	-	-	DAO,FAO_M,GCV_T,GCV_T_C
MGYG000297002_00022	1041146.ATZB01000043_gene1126	1.78e-56	184.0	COG1280@1|root,COG1280@2|Bacteria,1MWA1@1224|Proteobacteria,2TVFG@28211|Alphaproteobacteria,4BEMG@82115|Rhizobiaceae	28211|Alphaproteobacteria	E	LysE type translocator	-	-	-	-	-	-	-	-	-	-	-	-	LysE
MGYG000297002_00054	1121374.KB891591_gene3523	1.58e-108	317.0	COG1183@1|root,COG1183@2|Bacteria,1NC8D@1224|Proteobacteria,1S13Z@1236|Gammaproteobacteria	1236|Gammaproteobacteria	I	CDP-alcohol phosphatidyltransferase	-	-	2.7.8.8	ko:K17103	ko00260,ko00564,ko01100,ko01110,map00260,map00564,map01100,map01110	M00093	R01800	RC00002,RC00017,RC02795	ko00000,ko00001,ko00002,ko01000	-	-	-	CDP-OH_P_transf
MGYG000297002_00086	412965.COSY_0493	1.1e-99	297.0	COG0566@1|root,COG0566@2|Bacteria,1MWCM@1224|Proteobacteria,1RN2F@1236|Gammaproteobacteria,1J53F@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Specifically methylates the ribose of guanosine 2251 in 23S rRNA	rlmB	GO:0000154,GO:0000451,GO:0000453,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070039,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.185	ko:K03218	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	SpoU_methylase,SpoU_sub_bind
MGYG000297002_00182	1121948.AUAC01000002_gene1811	4.75e-60	194.0	28I8Y@1|root,2Z8BR@2|Bacteria,1MXN1@1224|Proteobacteria,2TRAQ@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	Protein of unknown function (DUF1638)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1638
MGYG000297002_00214	69279.BG36_06420	6.17e-89	273.0	COG3568@1|root,COG3568@2|Bacteria,1RB4H@1224|Proteobacteria,2U7TI@28211|Alphaproteobacteria,43QV7@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	L	Endonuclease Exonuclease phosphatase	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
