#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297001_00955	1411685.U062_01423	5.41e-51	167.0	COG0711@1|root,COG0711@2|Bacteria,1RHZ0@1224|Proteobacteria,1S402@1236|Gammaproteobacteria,1J5YT@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	atpF	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0031224,GO:0031225,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0036442,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0044769,GO:0045259,GO:0045260,GO:0045263,GO:0045264,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0046961,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0098797,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	e_coli_core.b3736,iAF1260.b3736,iB21_1397.B21_03564,iBWG_1329.BWG_3427,iE2348C_1286.E2348C_4046,iEC042_1314.EC042_4123,iEC55989_1330.EC55989_4211,iECABU_c1320.ECABU_c42210,iECBD_1354.ECBD_4296,iECB_1328.ECB_03620,iECDH10B_1368.ECDH10B_3923,iECDH1ME8569_1439.ECDH1ME8569_3624,iECD_1391.ECD_03620,iECED1_1282.ECED1_4426,iECH74115_1262.ECH74115_5172,iECIAI1_1343.ECIAI1_3920,iECIAI39_1322.ECIAI39_4340,iECO103_1326.ECO103_4422,iECO111_1330.ECO111_4570,iECO26_1355.ECO26_4842,iECOK1_1307.ECOK1_4185,iECP_1309.ECP_3935,iECS88_1305.ECS88_4158,iECSE_1348.ECSE_4026,iECSF_1327.ECSF_3584,iECSP_1301.ECSP_4786,iECUMN_1333.ECUMN_4266,iECW_1372.ECW_m4039,iECs_1301.ECs4678,iEKO11_1354.EKO11_4609,iETEC_1333.ETEC_4027,iEcDH1_1363.EcDH1_4231,iEcE24377_1341.EcE24377A_4252,iEcHS_1320.EcHS_A3952,iEcSMS35_1347.EcSMS35_4104,iEcolC_1368.EcolC_4258,iG2583_1286.G2583_4532,iJO1366.b3736,iJR904.b3736,iSDY_1059.SDY_4012,iSFV_1184.SFV_3762,iSF_1195.SF3816,iSFxv_1172.SFxv_4159,iSSON_1240.SSON_3883,iS_1188.S3952,iSbBS512_1146.SbBS512_E4185,iUMN146_1321.UM146_18870,iUMNK88_1353.UMNK88_4548,iUTI89_1310.UTI89_C4291,iWFL_1372.ECW_m4039,iY75_1357.Y75_RS18390,iZ_1308.Z5234,ic_1306.c4664	ATP-synt_B
MGYG000297001_00678	314287.GB2207_11718	0.0	1343.0	COG0653@1|root,COG0653@2|Bacteria,1MUJZ@1224|Proteobacteria,1RM9M@1236|Gammaproteobacteria,1J56C@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving both as a receptor for the preprotein-SecB complex and as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA	GO:0000166,GO:0002790,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006457,GO:0006605,GO:0006810,GO:0006886,GO:0008104,GO:0008144,GO:0008150,GO:0008320,GO:0008565,GO:0009306,GO:0009987,GO:0015031,GO:0015399,GO:0015405,GO:0015440,GO:0015450,GO:0015462,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0030554,GO:0031224,GO:0031226,GO:0031522,GO:0032553,GO:0032555,GO:0032559,GO:0032940,GO:0032991,GO:0033036,GO:0033220,GO:0034613,GO:0035639,GO:0036094,GO:0042623,GO:0042626,GO:0042802,GO:0042886,GO:0042887,GO:0043167,GO:0043168,GO:0043492,GO:0043952,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045184,GO:0046903,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061077,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1904680	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	Helicase_C,SEC-C,SecA_DEAD,SecA_PP_bind,SecA_SW
MGYG000297001_00641	1517681.HW45_04720	4.65e-119	351.0	COG3315@1|root,COG3315@2|Bacteria,1REBR@1224|Proteobacteria,1SDBB@1236|Gammaproteobacteria	1236|Gammaproteobacteria	Q	Leucine carboxyl methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	LCM
MGYG000297001_00673	314287.GB2207_11743	4.55e-115	340.0	COG1989@1|root,COG1989@2|Bacteria,1MUZF@1224|Proteobacteria,1RN90@1236|Gammaproteobacteria,1J5E9@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	NOU	Cleaves type-4 fimbrial leader sequence and methylates the N-terminal (generally Phe) residue	pilD	-	3.4.23.43	ko:K02464,ko:K02654	ko03070,map03070	M00331	-	-	ko00000,ko00001,ko00002,ko01000,ko01002,ko02035,ko02044	3.A.15,3.A.15.2	-	-	DiS_P_DiS,Peptidase_A24
MGYG000297001_00801	314287.GB2207_04952	1.08e-92	292.0	COG4235@1|root,COG4235@2|Bacteria,1MY4J@1224|Proteobacteria,1S358@1236|Gammaproteobacteria,1J627@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	O	COG4235 Cytochrome c biogenesis factor	cycH	-	-	ko:K02200	-	-	-	-	ko00000	-	-	-	TPR_1,TPR_12,TPR_14,TPR_15,TPR_16,TPR_19,TPR_2,TPR_8
MGYG000297001_01027	314287.GB2207_10978	2.26e-123	362.0	COG2035@1|root,COG2035@2|Bacteria,1MXVI@1224|Proteobacteria,1RN4B@1236|Gammaproteobacteria,1J5RK@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	membrane	-	-	-	ko:K08974	-	-	-	-	ko00000	-	-	-	DUF368
MGYG000297001_01059	1392490.JHZX01000001_gene1060	2.23e-62	231.0	COG0739@1|root,COG5492@1|root,COG0739@2|Bacteria,COG5492@2|Bacteria	2|Bacteria	N	domain, Protein	-	-	-	ko:K08642	ko02024,map02024	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Amidase_3,Amidase_5,B_lectin,Big_2,CBM60,CHAP,CHU_C,CarboxypepD_reg,Cellulase,Cu_amine_oxidN1,DUF285,DUF3289,DUF346,DUF4430,Flg_new,GBS_Bsp-like,Glucosaminidase,Glyco_hydro_25,Inhibitor_I36,Kelch_3,LRR_5,Lyase_8,Lyase_N,LysM,Mfa_like_1,NLPC_P60,OapA,OapA_N,PPC,Peptidase_C1,Peptidase_M23,Peptidase_M26_N,Peptidase_M30,Ricin_B_lectin,SH3_3,SLH,SLT,TIG,TrbL,VCBS,ZoocinA_TRD,fn3
MGYG000297001_01155	1279017.AQYJ01000025_gene535	6.51e-220	654.0	COG1629@1|root,COG1629@2|Bacteria,COG4771@2|Bacteria,1MV8W@1224|Proteobacteria,1RMQA@1236|Gammaproteobacteria,465Y2@72275|Alteromonadaceae	1236|Gammaproteobacteria	P	TonB dependent receptor	-	-	-	-	-	-	-	-	-	-	-	-	Plug,TonB_dep_Rec
MGYG000297001_01380	1411685.U062_00801	2.36e-112	334.0	COG2234@1|root,COG2234@2|Bacteria,1R8T8@1224|Proteobacteria	1224|Proteobacteria	S	Peptidase family M28	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M28
MGYG000297001_01412	1042375.AFPL01000046_gene1887	9.6e-71	231.0	COG2334@1|root,COG2334@2|Bacteria,1PGM7@1224|Proteobacteria,1RNPA@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	homoserine kinase type II (Protein kinase fold)	-	-	-	-	-	-	-	-	-	-	-	-	APH
MGYG000297001_01444	1411685.U062_01461	2.43e-46	152.0	COG1677@1|root,COG1677@2|Bacteria	2|Bacteria	N	Flagellar hook-basal body complex protein FliE	fliE	-	-	ko:K02408	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FliE
MGYG000297001_01573	314287.GB2207_08276	1.49e-110	332.0	COG2177@1|root,COG2177@2|Bacteria,1MU65@1224|Proteobacteria,1RYBV@1236|Gammaproteobacteria,1J4H6@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	D	Part of the ABC transporter FtsEX involved in cellular division	ftsX	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0009274,GO:0009276,GO:0009987,GO:0016020,GO:0016021,GO:0030312,GO:0030313,GO:0031224,GO:0031975,GO:0032153,GO:0044425,GO:0044464,GO:0051301,GO:0071944	-	ko:K09811	ko02010,map02010	M00256	-	-	ko00000,ko00001,ko00002,ko02000,ko03036	3.A.1.140	-	-	FtsX
MGYG000297001_01606	1117647.M5M_14510	2.37e-244	682.0	COG1228@1|root,COG1228@2|Bacteria,1MXXR@1224|Proteobacteria,1RRK7@1236|Gammaproteobacteria,1J7PK@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	Q	COG1228 Imidazolonepropionase and related amidohydrolases	-	-	-	-	-	-	-	-	-	-	-	-	Amidohydro_1,Amidohydro_3
MGYG000297001_01703	1411685.U062_01498	1.47e-100	300.0	COG4787@1|root,COG4787@2|Bacteria,1NZWQ@1224|Proteobacteria,1RNVX@1236|Gammaproteobacteria	1236|Gammaproteobacteria	N	flagellar basal body	flgF	-	-	ko:K02391	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flg_bb_rod,Flg_bbr_C
MGYG000297001_01677	314287.GB2207_10526	4.01e-69	213.0	COG1762@1|root,COG1762@2|Bacteria,1RD0E@1224|Proteobacteria,1S668@1236|Gammaproteobacteria,1J6GA@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	G	COG1762 Phosphotransferase system mannitol fructose-specific IIA domain (Ntr-type)	ptsN	GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004857,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006810,GO:0008047,GO:0008150,GO:0008643,GO:0009401,GO:0009893,GO:0010033,GO:0010243,GO:0010562,GO:0010604,GO:0015144,GO:0016020,GO:0016740,GO:0016772,GO:0016773,GO:0019207,GO:0019209,GO:0019220,GO:0019222,GO:0019887,GO:0022804,GO:0022857,GO:0022898,GO:0030234,GO:0030295,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032147,GO:0032268,GO:0032270,GO:0032409,GO:0032412,GO:0032879,GO:0033674,GO:0034219,GO:0034762,GO:0034765,GO:0042221,GO:0042325,GO:0042327,GO:0043085,GO:0043086,GO:0043269,GO:0043549,GO:0044092,GO:0044093,GO:0044424,GO:0044444,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0048518,GO:0048522,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051049,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051234,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0055085,GO:0060255,GO:0065007,GO:0065009,GO:0071702,GO:0071944,GO:0080090,GO:0090563,GO:0098772,GO:1901698	-	ko:K02806	ko02060,map02060	-	-	-	ko00000,ko00001,ko01000,ko02000	-	-	-	PTS_EIIA_2
MGYG000297001_00989	314287.GB2207_00830	1.69e-65	201.0	COG0292@1|root,COG0292@2|Bacteria,1RGU2@1224|Proteobacteria,1S3P3@1236|Gammaproteobacteria,1J6BJ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	GO:0000027,GO:0000900,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006355,GO:0006412,GO:0006417,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015934,GO:0016043,GO:0017148,GO:0019219,GO:0019222,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0030371,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045182,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0051252,GO:0060255,GO:0065003,GO:0065007,GO:0070180,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0090079,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903506,GO:1990904,GO:2000112,GO:2000113,GO:2001141	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20
MGYG000297001_00631	1411685.U062_01300	7.52e-238	661.0	COG0205@1|root,COG0205@2|Bacteria,1MVN3@1224|Proteobacteria,1RMVY@1236|Gammaproteobacteria,1J4NC@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	G	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfp	-	2.7.1.11,2.7.1.90	ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130	-	R00756,R00764,R02073,R03236,R04779	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
MGYG000297001_00016	1411685.U062_00277	1.14e-107	317.0	COG2908@1|root,COG2908@2|Bacteria,1N3U7@1224|Proteobacteria,1RP1X@1236|Gammaproteobacteria,1J5TJ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	S	Hydrolyzes the pyrophosphate bond of UDP-2,3- diacylglucosamine to yield 2,3-diacylglucosamine 1-phosphate (lipid X) and UMP by catalyzing the attack of water at the alpha-P atom. Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxH	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0006629,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0008758,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016020,GO:0016051,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0019637,GO:0019897,GO:0019898,GO:0030145,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044425,GO:0044459,GO:0044464,GO:0046467,GO:0046493,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:0090407,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509	3.6.1.54	ko:K03269	ko00540,ko01100,map00540,map01100	M00060	R04549	RC00002	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	iE2348C_1286.E2348C_0457	DUF4269,Metallophos,Metallophos_2
MGYG000297001_00144	1411685.U062_01386	3.44e-64	212.0	COG4531@1|root,COG4531@2|Bacteria,1QTTI@1224|Proteobacteria,1RMRJ@1236|Gammaproteobacteria	1236|Gammaproteobacteria	P	ABC-type Zn2 transport system, periplasmic component surface adhesin	znuA	-	-	ko:K09815	ko02010,map02010	M00242	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15.3,3.A.1.15.5	-	-	ZnuA
MGYG000297001_00176	1129794.C427_4908	6.47e-66	206.0	COG3453@1|root,COG3453@2|Bacteria,1RHZ3@1224|Proteobacteria,1SH6N@1236|Gammaproteobacteria,46901@72275|Alteromonadaceae	1236|Gammaproteobacteria	S	Putative phosphatase (DUF442)	-	-	-	-	-	-	-	-	-	-	-	-	DUF442
MGYG000297001_00240	314287.GB2207_07053	3.21e-58	187.0	COG0279@1|root,COG0279@2|Bacteria	2|Bacteria	G	D-glycero-D-manno-heptose 7-phosphate metabolic process	gmhA	GO:0003674,GO:0005488,GO:0005515,GO:0006275,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010556,GO:0010557,GO:0010604,GO:0019219,GO:0019222,GO:0030174,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032298,GO:0042802,GO:0045740,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051052,GO:0051054,GO:0051171,GO:0051173,GO:0060255,GO:0065007,GO:0080090,GO:0090329,GO:2000105,GO:2000112	2.7.1.167,2.7.1.33,2.7.7.70,5.3.1.28	ko:K03271,ko:K03272,ko:K03525,ko:K12961	ko00540,ko00770,ko01100,map00540,map00770,map01100	M00064,M00120	R02971,R03018,R04391,R05644,R05645,R05646,R09768,R09769	RC00002,RC00017,RC00078,RC00434	ko00000,ko00001,ko00002,ko01000,ko01005,ko03036	-	-	-	CTP_transf_like,Glyco_transf_4,Glycos_transf_1,PfkB,SIS,SIS_2
MGYG000297001_00531	314278.NB231_09168	4.66e-28	109.0	COG4731@1|root,COG4731@2|Bacteria,1N19Y@1224|Proteobacteria,1SBCW@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF2147
MGYG000297001_00563	1411685.U062_00373	5.8e-252	712.0	COG2272@1|root,COG2272@2|Bacteria	2|Bacteria	I	carboxylic ester hydrolase activity	pnbA	-	-	ko:K03929	-	-	-	-	ko00000,ko01000	-	CE10	-	COesterase
MGYG000297001_00724	314287.GB2207_01237	4.02e-117	351.0	COG0111@1|root,COG0111@2|Bacteria,1N5TD@1224|Proteobacteria,1RMFW@1236|Gammaproteobacteria,1J5AN@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	H	Catalyzes the oxidation of erythronate-4-phosphate to 3- hydroxy-2-oxo-4-phosphonooxybutanoate	pdxB	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0033711,GO:0034641,GO:0036001,GO:0036094,GO:0042364,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046184,GO:0046483,GO:0048037,GO:0050662,GO:0051186,GO:0051188,GO:0051287,GO:0055114,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	1.1.1.290	ko:K03473	ko00750,ko01100,map00750,map01100	M00124	R04210	RC00084	ko00000,ko00001,ko00002,ko01000	-	-	iZ_1308.Z3582	2-Hacid_dh,2-Hacid_dh_C,DUF3410
MGYG000297001_00886	314287.GB2207_05432	1.68e-107	320.0	COG0584@1|root,COG0584@2|Bacteria,1MW6Z@1224|Proteobacteria,1S3SX@1236|Gammaproteobacteria,1J72Y@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	C	Glycerophosphoryl diester phosphodiesterase family	-	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	Calx-beta,GDPD
MGYG000297001_00918	1411685.U062_02062	9.57e-86	263.0	COG0500@1|root,COG2226@2|Bacteria,1MXDY@1224|Proteobacteria,1RMU7@1236|Gammaproteobacteria	1236|Gammaproteobacteria	Q	Methyl-transferase	rrmA	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005488,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008270,GO:0008649,GO:0008757,GO:0008989,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0046872,GO:0046914,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.187	ko:K00563	-	-	R07233	RC00003	ko00000,ko01000,ko03009	-	-	-	Methyltransf_11,Methyltransf_23,Methyltransf_25,Methyltransf_31
MGYG000297001_00378	1411685.U062_00473	7.34e-224	624.0	COG1448@1|root,COG1448@2|Bacteria,1MUT0@1224|Proteobacteria,1RN02@1236|Gammaproteobacteria,1J4WQ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	Aspartate tyrosine aromatic aminotransferase	phhC	-	2.6.1.1,2.6.1.57	ko:K00813,ko:K00832	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230	M00024,M00025,M00034,M00040	R00355,R00694,R00734,R00896,R01731,R02433,R02619,R05052,R07396,R10845	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
MGYG000297001_01117	314287.GB2207_10858	8.48e-274	757.0	COG0165@1|root,COG0165@2|Bacteria,1MUTU@1224|Proteobacteria,1RMA3@1236|Gammaproteobacteria,1J4JZ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	E	argininosuccinate lyase	argH	GO:0003674,GO:0003824,GO:0004056,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006525,GO:0006526,GO:0006591,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016829,GO:0016840,GO:0016842,GO:0019752,GO:0042450,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.3.2.1	ko:K01755	ko00220,ko00250,ko01100,ko01110,ko01130,ko01230,map00220,map00250,map01100,map01110,map01130,map01230	M00029,M00844,M00845	R01086	RC00445,RC00447	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ASL_C2,Acetyltransf_1,Lyase_1
MGYG000297001_00271	1411685.U062_01796	3.28e-69	212.0	COG0735@1|root,COG0735@2|Bacteria,1RDWJ@1224|Proteobacteria,1S4H7@1236|Gammaproteobacteria,1J6EA@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	K	Belongs to the Fur family	fur	-	-	ko:K03711	-	-	-	-	ko00000,ko03000	-	-	-	FUR
MGYG000297001_00721	314287.GB2207_01222	4.56e-118	343.0	28J4W@1|root,2Z90S@2|Bacteria,1R68N@1224|Proteobacteria,1RRQ2@1236|Gammaproteobacteria,1J5AZ@118884|unclassified Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297001_00191	1411685.U062_01345	1.17e-42	143.0	COG3671@1|root,COG3671@2|Bacteria,1N1PU@1224|Proteobacteria,1SBP7@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	membrane	-	-	-	-	-	-	-	-	-	-	-	-	-
