#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000297003_01513	1168289.AJKI01000042_gene3707	1.99e-272	758.0	COG3534@1|root,COG3534@2|Bacteria,4NHR5@976|Bacteroidetes,2G2XU@200643|Bacteroidia,3XKKF@558415|Marinilabiliaceae	976|Bacteroidetes	G	Alpha-L-arabinofuranosidase C-terminal domain	-	-	3.2.1.55	ko:K01209	ko00520,map00520	-	R01762	-	ko00000,ko00001,ko01000	-	GH51	-	Alpha-L-AF_C
MGYG000297003_01545	1121104.AQXH01000001_gene1793	6.81e-73	234.0	2CUTJ@1|root,32SW3@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_01577	1121930.AQXG01000001_gene1313	1.49e-188	537.0	COG0477@1|root,COG2814@2|Bacteria	2|Bacteria	EGP	Major facilitator Superfamily	bacE	-	-	-	-	-	-	-	-	-	-	-	MFS_1,MFS_3
MGYG000297003_01610	1270196.JCKI01000001_gene4093	1.39e-237	662.0	COG2115@1|root,COG2115@2|Bacteria,4NEBQ@976|Bacteroidetes,1IP02@117747|Sphingobacteriia	976|Bacteroidetes	G	Belongs to the xylose isomerase family	xylA	-	5.3.1.5	ko:K01805	ko00040,ko00051,ko01100,map00040,map00051,map01100	-	R00878,R01432	RC00376,RC00516	ko00000,ko00001,ko01000	-	-	-	-
MGYG000297003_01642	309807.SRU_2306	3.14e-169	481.0	COG1064@1|root,COG1064@2|Bacteria,4NFGP@976|Bacteroidetes,1FJFX@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	S	Alcohol dehydrogenase GroES-like domain	-	-	1.1.1.1	ko:K00001,ko:K13953	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	ADH_N,ADH_zinc_N
MGYG000297003_01706	1197130.BAFM01000011_gene2006	3.37e-37	153.0	2C7ZT@1|root,2N5R3@2157|Archaea,2Y34N@28890|Euryarchaeota,23ZAX@183963|Halobacteria	183963|Halobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_01738	1121930.AQXG01000001_gene1188	1.82e-232	647.0	2CD20@1|root,2Z7SQ@2|Bacteria,4NEQ1@976|Bacteroidetes,1IPF3@117747|Sphingobacteriia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_01770	1121104.AQXH01000001_gene1344	3.88e-17	80.9	COG1664@1|root,COG1664@2|Bacteria,4NUZA@976|Bacteroidetes,1IU1I@117747|Sphingobacteriia	976|Bacteroidetes	M	Polymer-forming cytoskeletal	-	-	-	-	-	-	-	-	-	-	-	-	Bactofilin
MGYG000297003_01804	926562.Oweho_0746	1.28e-74	229.0	COG3417@1|root,COG3417@2|Bacteria,4NFXF@976|Bacteroidetes,1I17B@117743|Flavobacteriia,2PBMW@246874|Cryomorphaceae	976|Bacteroidetes	M	Peptidoglycan-synthase activator LpoB	-	-	-	ko:K07337	-	-	-	-	ko00000	-	-	-	LpoB
MGYG000297003_01836	180332.JTGN01000014_gene731	1.48e-44	170.0	COG3507@1|root,COG3533@1|root,COG3940@1|root,COG5492@1|root,COG3507@2|Bacteria,COG3533@2|Bacteria,COG3940@2|Bacteria,COG5492@2|Bacteria,1TQTB@1239|Firmicutes,24E0H@186801|Clostridia	186801|Clostridia	GN	Domain of Unknown Function (DUF1080)	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,DUF1080,Flg_new,Glyco_hydro_43,Laminin_G_3,fn3
MGYG000297003_01869	102125.Xen7305DRAFT_00046200	4.27e-19	93.2	COG1226@1|root,COG1226@2|Bacteria,1G2MJ@1117|Cyanobacteria	1117|Cyanobacteria	P	k transport	-	-	-	ko:K10716	-	-	-	-	ko00000,ko02000	1.A.1.1,1.A.1.13,1.A.1.17,1.A.1.24,1.A.1.25,1.A.1.6	-	-	Castor_Poll_mid,Ion_trans_2,TrkA_N
MGYG000297003_01933	1121930.AQXG01000003_gene2787	1.55e-153	446.0	COG4591@1|root,COG4591@2|Bacteria,4NFWZ@976|Bacteroidetes	976|Bacteroidetes	M	ABC-type transport system involved in lipoprotein release permease component	lolE_1	-	-	ko:K09808	ko02010,map02010	M00255	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.125	-	-	FtsX,MacB_PCD
MGYG000297003_01965	1121930.AQXG01000001_gene986	4.87e-97	291.0	COG2148@1|root,COG2148@2|Bacteria,4NER4@976|Bacteroidetes	976|Bacteroidetes	M	Sugar transferase	-	-	-	ko:K03606	ko05111,map05111	-	-	-	ko00000,ko00001	-	-	-	Bac_transf
MGYG000297003_02062	309807.SRU_0167	4.36e-50	176.0	2F3KW@1|root,33WE4@2|Bacteria,4P383@976|Bacteroidetes,1FJD6@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	S	Domain of unknown function (DUF4249)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4249
MGYG000297003_02094	867900.Celly_2267	1.47e-24	117.0	COG0526@1|root,COG0526@2|Bacteria,4NKFI@976|Bacteroidetes,1HZXV@117743|Flavobacteriia	976|Bacteroidetes	CO	Thioredoxin-like	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,DUF4369,Redoxin,Thioredoxin_8
MGYG000297003_02127	1519464.HY22_01875	1.66e-155	454.0	COG0498@1|root,COG0498@2|Bacteria,1FDCN@1090|Chlorobi	1090|Chlorobi	H	TIGRFAM threonine synthase	-	-	4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP,Thr_synth_N
MGYG000297003_02191	309807.SRU_0806	4.07e-33	133.0	COG3746@1|root,COG3746@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Porin_O_P
MGYG000297003_02223	1121930.AQXG01000001_gene1082	1.05e-208	582.0	COG1830@1|root,COG1830@2|Bacteria,4NEUM@976|Bacteroidetes,1IPKA@117747|Sphingobacteriia	976|Bacteroidetes	G	Aldolase	fbaB	-	4.1.2.13	ko:K11645	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	DeoC
MGYG000297003_02255	1121930.AQXG01000002_gene2106	0.0	931.0	COG0464@1|root,COG0464@2|Bacteria,4P1Y0@976|Bacteroidetes	976|Bacteroidetes	O	ATPase family associated with various cellular activities (AAA)	-	-	-	-	-	-	-	-	-	-	-	-	AAA
MGYG000297003_02287	1121930.AQXG01000001_gene1143	2.01e-304	850.0	COG0741@1|root,COG1388@1|root,COG0741@2|Bacteria,COG1388@2|Bacteria,4NEKW@976|Bacteroidetes,1IRNH@117747|Sphingobacteriia	976|Bacteroidetes	M	PFAM Transglycosylase SLT domain	mltD	-	-	ko:K08307	-	-	-	-	ko00000,ko01000,ko01011	-	-	-	LysM,SLT
MGYG000297003_02319	1121930.AQXG01000001_gene1266	2.09e-157	451.0	COG1236@1|root,COG1236@2|Bacteria,4NFN7@976|Bacteroidetes,1IPN3@117747|Sphingobacteriia	976|Bacteroidetes	J	Exonuclease of the beta-lactamase fold involved in RNA processing	-	-	-	ko:K07577	-	-	-	-	ko00000	-	-	-	Lactamase_B
MGYG000297003_02351	1121930.AQXG01000001_gene1563	8.04e-109	320.0	COG2120@1|root,COG2120@2|Bacteria,4NEDJ@976|Bacteroidetes,1INQT@117747|Sphingobacteriia	976|Bacteroidetes	S	GlcNAc-PI de-N-acetylase	bshB1	-	-	ko:K01463	-	-	-	-	ko00000,ko01000	-	-	-	PIG-L
MGYG000297003_02383	1121930.AQXG01000001_gene1399	1.5e-77	240.0	COG0204@1|root,COG0204@2|Bacteria,4NY4Z@976|Bacteroidetes,1J172@117747|Sphingobacteriia	976|Bacteroidetes	I	Phosphate acyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Acyltransferase
MGYG000297003_02415	1121930.AQXG01000021_gene1665	1.05e-205	576.0	COG0686@1|root,COG0686@2|Bacteria,4NE8F@976|Bacteroidetes,1IQNN@117747|Sphingobacteriia	976|Bacteroidetes	E	Alanine dehydrogenase/PNT, C-terminal domain	ald	-	1.4.1.1	ko:K00259	ko00250,ko00430,ko01100,map00250,map00430,map01100	-	R00396	RC00008	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N
MGYG000297003_02447	1121104.AQXH01000001_gene929	8.91e-167	471.0	COG0331@1|root,COG0331@2|Bacteria,4NE1D@976|Bacteroidetes,1IQ02@117747|Sphingobacteriia	976|Bacteroidetes	I	malonyl CoA-acyl carrier protein transacylase	fabD	-	2.3.1.39	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212	M00082	R01626,R11671	RC00004,RC00039,RC02727	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyl_transf_1
MGYG000297003_02479	56110.Oscil6304_0535	1.77e-99	301.0	COG0451@1|root,COG0451@2|Bacteria,1G3KY@1117|Cyanobacteria,1HBRG@1150|Oscillatoriales	1117|Cyanobacteria	GM	NAD dependent epimerase dehydratase family	-	-	1.1.1.339	ko:K19180	ko00523,ko01130,map00523,map01130	-	R10190	RC00182	ko00000,ko00001,ko01000	-	-	-	Epimerase
MGYG000297003_02511	365046.Rta_24850	2.25e-09	58.9	COG4091@1|root,COG4091@2|Bacteria,1MUZX@1224|Proteobacteria,2VQM9@28216|Betaproteobacteria,4ADI3@80864|Comamonadaceae	28216|Betaproteobacteria	E	homoserine dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_3,SAF
MGYG000297003_02543	1121930.AQXG01000003_gene2527	3.65e-115	344.0	COG0547@1|root,COG0547@2|Bacteria,4NH2J@976|Bacteroidetes,1INY5@117747|Sphingobacteriia	976|Bacteroidetes	E	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'-phosphoribosyl)-anthranilate (PRA)	trpD	GO:0000162,GO:0003674,GO:0003824,GO:0004048,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.4.2.18,4.1.3.27	ko:K00766,ko:K13497	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R00985,R00986,R01073	RC00010,RC00440,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase,Glycos_trans_3N,Glycos_transf_3
MGYG000297003_02575	1121930.AQXG01000001_gene1368	3.8e-62	209.0	COG4948@1|root,COG4948@2|Bacteria,4NEBX@976|Bacteroidetes	976|Bacteroidetes	M	mandelate racemase muconate lactonizing	-	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016853,GO:0016854,GO:0034641,GO:0043167,GO:0043169,GO:0043603,GO:0044237,GO:0046872,GO:0071704,GO:1901564	5.1.1.20,5.5.1.1	ko:K01856,ko:K19802	ko00361,ko00362,ko00364,ko00623,ko01100,ko01120,ko01220,map00361,map00362,map00364,map00623,map01100,map01120,map01220	M00568	R05300,R05390,R06989,R08116,R09229,R10938	RC00903,RC01038,RC01108,RC01321,RC01356,RC03309	ko00000,ko00001,ko00002,ko01000	-	-	-	MR_MLE_C,MR_MLE_N
MGYG000297003_02607	309807.SRU_2757	3.68e-36	131.0	COG1595@1|root,COG1595@2|Bacteria,4NSVA@976|Bacteroidetes	976|Bacteroidetes	K	Belongs to the sigma-70 factor family. ECF subfamily	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
MGYG000297003_02639	504472.Slin_6168	2.2e-47	175.0	COG4974@1|root,COG4974@2|Bacteria,4NEVM@976|Bacteroidetes,47QQW@768503|Cytophagia	976|Bacteroidetes	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase
MGYG000297003_02672	1121930.AQXG01000004_gene2898	0.0	950.0	COG0474@1|root,COG0474@2|Bacteria,4NERM@976|Bacteroidetes,1IR88@117747|Sphingobacteriia	976|Bacteroidetes	P	TIGRFAM ATPase, P-type, K Mg Cd Cu Zn Na Ca Na H-transporter	pacL	-	3.6.3.8	ko:K01537	-	-	-	-	ko00000,ko01000	3.A.3.2	-	-	Cation_ATPase,Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase,Hydrolase_3
MGYG000297003_02704	1121930.AQXG01000003_gene2636	1.77e-91	277.0	COG0500@1|root,COG2226@2|Bacteria	2|Bacteria	Q	methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Methyltransf_11,Methyltransf_23,Methyltransf_25,Methyltransf_31
MGYG000297003_02768	323261.Noc_1010	5.65e-188	536.0	COG2270@1|root,COG2270@2|Bacteria,1MWXB@1224|Proteobacteria,1S03J@1236|Gammaproteobacteria,1WYH5@135613|Chromatiales	135613|Chromatiales	S	Major facilitator superfamily	-	-	-	ko:K06902	ko04138,map04138	-	-	-	ko00000,ko00001,ko02000,ko04131	2.A.1.24,9.A.15.1	-	-	ATG22
MGYG000297003_02800	1480694.DC28_07725	6.11e-45	150.0	2CDPK@1|root,32RR8@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_02832	1121930.AQXG01000017_gene3139	6.43e-84	254.0	COG0118@1|root,COG0118@2|Bacteria,4NF4J@976|Bacteroidetes,1IRU3@117747|Sphingobacteriia	976|Bacteroidetes	E	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of IGP and AICAR	hisH	-	-	ko:K02501	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R04558	RC00010,RC01190,RC01943	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase
MGYG000297003_02931	313606.M23134_06946	2.07e-47	163.0	2BFCP@1|root,3295Z@2|Bacteria,4NTX0@976|Bacteroidetes,47VDG@768503|Cytophagia	976|Bacteroidetes	S	DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF4469,HU-DNA_bdg
MGYG000297003_03028	1499967.BAYZ01000022_gene237	1.15e-181	514.0	COG0667@1|root,COG0667@2|Bacteria	2|Bacteria	C	Aldo Keto reductase	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
MGYG000297003_03061	675812.VHA_001233	0.000578	50.8	28NBR@1|root,2ZBF0@2|Bacteria,1NU1B@1224|Proteobacteria,1SM2I@1236|Gammaproteobacteria,1XURD@135623|Vibrionales	135623|Vibrionales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF481
MGYG000297003_03093	309807.SRU_1979	2.58e-78	252.0	COG0845@1|root,COG0845@2|Bacteria,4NF23@976|Bacteroidetes,1FJUZ@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	M	Biotin-lipoyl like	-	-	-	-	-	-	-	-	-	-	-	-	HlyD_D23
MGYG000297003_03125	1286632.P278_04190	2.8e-06	48.1	COG2198@1|root,COG2198@2|Bacteria,4NVS6@976|Bacteroidetes,1I5MU@117743|Flavobacteriia	976|Bacteroidetes	T	(Hpt) domain	-	-	-	-	-	-	-	-	-	-	-	-	Hpt
MGYG000297003_03158	1121930.AQXG01000003_gene2573	2.97e-76	233.0	COG0503@1|root,COG0503@2|Bacteria,4NP7K@976|Bacteroidetes,1IS3F@117747|Sphingobacteriia	976|Bacteroidetes	F	Catalyzes a salvage reaction resulting in the formation of AMP, that is energically less costly than de novo synthesis	apt	-	2.4.2.7	ko:K00759	ko00230,ko01100,map00230,map01100	-	R00190,R01229,R04378	RC00063	ko00000,ko00001,ko01000,ko04147	-	-	-	Pribosyltran
MGYG000297003_03190	1121930.AQXG01000003_gene2534	3.86e-153	441.0	COG1304@1|root,COG1304@2|Bacteria,4NJPE@976|Bacteroidetes,1IYN1@117747|Sphingobacteriia	976|Bacteroidetes	C	COG1304 L-lactate dehydrogenase (FMN-dependent) and related alpha-hydroxy acid	-	-	5.3.3.2	ko:K01823	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00095,M00096,M00364,M00365,M00366,M00367	R01123	RC00455	ko00000,ko00001,ko00002,ko01000	-	-	-	FMN_dh
MGYG000297003_03222	1442599.JAAN01000014_gene3641	4.01e-94	283.0	COG4760@1|root,COG4760@2|Bacteria,1RDFF@1224|Proteobacteria,1T1EG@1236|Gammaproteobacteria,1X434@135614|Xanthomonadales	135614|Xanthomonadales	S	membrane	-	-	-	-	-	-	-	-	-	-	-	-	BaxI_1
MGYG000297003_03254	518766.Rmar_2133	1.76e-255	734.0	COG1629@1|root,COG4771@2|Bacteria,4NFKZ@976|Bacteroidetes,1FIJR@1100069|Bacteroidetes Order II. Incertae sedis	976|Bacteroidetes	P	TonB dependent receptor	-	-	-	ko:K02014	-	-	-	-	ko00000,ko02000	1.B.14	-	-	CarbopepD_reg_2,CarboxypepD_reg,Plug,TonB_dep_Rec
MGYG000297003_03286	421531.IX38_01510	1.75e-36	129.0	COG2318@1|root,COG2318@2|Bacteria,4NQEI@976|Bacteroidetes,1I2T3@117743|Flavobacteriia,3ZS40@59732|Chryseobacterium	976|Bacteroidetes	S	Protein of unknown function (DUF1572)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1572,DinB_2
MGYG000297003_03356	1121930.AQXG01000002_gene2040	2.92e-311	862.0	COG1164@1|root,COG1164@2|Bacteria,4NFYH@976|Bacteroidetes,1INVA@117747|Sphingobacteriia	976|Bacteroidetes	E	Oligoendopeptidase F	pepF	-	-	ko:K08602	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M3,Peptidase_M3_N
MGYG000297003_03388	760192.Halhy_5770	6.58e-142	411.0	COG1816@1|root,COG1816@2|Bacteria,4NJ8S@976|Bacteroidetes,1IWMN@117747|Sphingobacteriia	976|Bacteroidetes	F	Adenosine/AMP deaminase	-	-	3.5.4.4	ko:K01488	ko00230,ko01100,ko05340,map00230,map01100,map05340	-	R01560,R02556	RC00477	ko00000,ko00001,ko01000	-	-	-	A_deaminase
MGYG000297003_03420	1487923.DP73_04090	2.04e-143	426.0	COG1215@1|root,COG1215@2|Bacteria,1TR2P@1239|Firmicutes,248SW@186801|Clostridia,2675M@186807|Peptococcaceae	186801|Clostridia	M	Glycosyl transferase family group 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_18,Glyco_tranf_2_3,Glyco_trans_2_3,Glycos_transf_2,Polysacc_deac_1
MGYG000297003_03452	1121930.AQXG01000012_gene3214	2.14e-79	244.0	2901S@1|root,2ZMRZ@2|Bacteria,4P98J@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_03485	1121930.AQXG01000002_gene2304	0.0	1256.0	COG1629@1|root,COG4771@2|Bacteria,4NDU8@976|Bacteroidetes	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,TonB_dep_Rec
MGYG000297003_03518	1121930.AQXG01000019_gene88	8.61e-77	231.0	COG0432@1|root,COG0432@2|Bacteria,4NNMN@976|Bacteroidetes,1ISBQ@117747|Sphingobacteriia	976|Bacteroidetes	S	PFAM Uncharacterised protein family UPF0047	yjbQ	-	-	-	-	-	-	-	-	-	-	-	UPF0047
MGYG000297003_03550	1121930.AQXG01000008_gene230	1.25e-25	101.0	2CVD4@1|root,32SXD@2|Bacteria,4NS9V@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF1772
MGYG000297003_01894	1121930.AQXG01000003_gene2752	3.66e-53	169.0	COG0292@1|root,COG0292@2|Bacteria,4NNKU@976|Bacteroidetes,1ISA4@117747|Sphingobacteriia	976|Bacteroidetes	J	Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit	rplT	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006996,GO:0008150,GO:0009987,GO:0015934,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840,GO:1990904	-	ko:K02887	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L20
MGYG000297003_02541	1121930.AQXG01000003_gene2525	8.07e-189	530.0	COG0180@1|root,COG0180@2|Bacteria,4NETX@976|Bacteroidetes,1IWZK@117747|Sphingobacteriia	976|Bacteroidetes	J	tRNA synthetases class I (W and Y)	trpS	-	6.1.1.2	ko:K01867	ko00970,map00970	M00359,M00360	R03664	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_1b
MGYG000297003_00672	1121930.AQXG01000005_gene623	1.13e-226	632.0	COG0162@1|root,COG0162@2|Bacteria,4NF19@976|Bacteroidetes,1IPGT@117747|Sphingobacteriia	976|Bacteroidetes	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr)	tyrS	-	6.1.1.1	ko:K01866	ko00970,map00970	M00359,M00360	R02918	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	S4,tRNA-synt_1b
MGYG000297003_00910	1121930.AQXG01000014_gene362	8.45e-165	469.0	COG0240@1|root,COG0240@2|Bacteria,4NF4R@976|Bacteroidetes,1IQF4@117747|Sphingobacteriia	976|Bacteroidetes	I	Glycerol-3-phosphate dehydrogenase	gpsA	-	1.1.1.94	ko:K00057	ko00564,ko01110,map00564,map01110	-	R00842,R00844	RC00029	ko00000,ko00001,ko01000	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
MGYG000297003_02017	945713.IALB_0489	0.000288	47.4	COG2374@1|root,COG2374@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Amidohydro_1,Big_4,Big_5,Calx-beta,Cytochrome_C7,DUF4331,DUF5017,Endonuclease_1,Exo_endo_phos,FlgD_ig,Glyco_hydro_10,Glyco_hydro_43,Hint_2,LTD,PLDc_2,Pur_ac_phosph_N,SLH,SprB,TSP_3,Trypsin_2,VCBS,fn3
MGYG000297003_02049	1231185.BAMP01000090_gene2462	4.99e-54	171.0	COG0662@1|root,COG0662@2|Bacteria,1RHWU@1224|Proteobacteria,2UA4V@28211|Alphaproteobacteria,43RCI@69277|Phyllobacteriaceae	28211|Alphaproteobacteria	G	Cupin	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2
MGYG000297003_02082	313606.M23134_03806	1.59e-117	353.0	COG1473@1|root,COG1473@2|Bacteria,4NGBI@976|Bacteroidetes,47KFA@768503|Cytophagia	976|Bacteroidetes	S	PFAM Peptidase family M20 M25 M40	-	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20
MGYG000297003_02115	1121930.AQXG01000001_gene1330	2.32e-62	204.0	2E10Y@1|root,32WGY@2|Bacteria,4NTDG@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000297003_02147	1121930.AQXG01000004_gene2957	1.13e-253	719.0	COG0514@1|root,COG0514@2|Bacteria,4NEFD@976|Bacteroidetes,1IPAP@117747|Sphingobacteriia	976|Bacteroidetes	L	ATP-dependent DNA helicase RecQ	recQ2	-	3.6.4.12	ko:K03654	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,Fe_dep_repress,Helicase_C,RecQ_Zn_bind
MGYG000297003_02179	1121930.AQXG01000004_gene3002	1.43e-61	199.0	COG1040@1|root,COG1040@2|Bacteria	2|Bacteria	K	competence protein	comF	-	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	Pribosyltran
MGYG000297003_02211	1121930.AQXG01000001_gene1097	1.08e-254	707.0	COG0114@1|root,COG0114@2|Bacteria,4NEQP@976|Bacteroidetes	976|Bacteroidetes	C	Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate	fumC	-	4.2.1.2	ko:K01679	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211	M00009,M00011,M00173,M00376	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	FumaraseC_C,Lyase_1
MGYG000297003_02243	1121930.AQXG01000004_gene2817	4.2e-160	462.0	COG1570@1|root,COG1570@2|Bacteria,4NE64@976|Bacteroidetes	976|Bacteroidetes	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	xseA	-	3.1.11.6	ko:K03601	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_L,tRNA_anti_2
MGYG000297003_02275	1121930.AQXG01000002_gene2168	9.71e-262	737.0	COG0768@1|root,COG0768@2|Bacteria,4NE47@976|Bacteroidetes,1IQ2C@117747|Sphingobacteriia	976|Bacteroidetes	M	Penicillin-binding protein 2	mrdA	-	3.4.16.4	ko:K05515	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01000,ko01011	-	-	-	PBP_dimer,Transpeptidase
